"","SpawnBio_om","Recruit_0_om","F_om","SPRratio_om","SpawnBio_em","Recruit_0_em","F_em","SPRratio_em","scenario","replicate","A","D","E","F","L","species","year","ID"
"141",1469780000,86022700,0.121067,0.579005,1354610000,98716300,0.130323,0.60406,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",41,"A100-D0-E20-F1-L100-cay-2"
"142",1385610000,46838300,0.121067,0.579005,1291450000,54015400,0.128334,0.59944,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",42,"A100-D0-E20-F1-L100-cay-2"
"143",1323070000,82446600,0.121067,0.579005,1254380000,80390200,0.125915,0.593717,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",43,"A100-D0-E20-F1-L100-cay-2"
"144",1262890000,203363000,0.121067,0.579005,1221870000,183452000,0.123601,0.588127,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",44,"A100-D0-E20-F1-L100-cay-2"
"145",1199770000,96722000,0.121067,0.579005,1181400000,95942900,0.121718,0.583496,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",45,"A100-D0-E20-F1-L100-cay-2"
"146",1188430000,196362000,0.121067,0.579005,1177620000,171409000,0.121508,0.582976,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",46,"A100-D0-E20-F1-L100-cay-2"
"147",1235470000,68447300,0.121067,0.579005,1220610000,62746300,0.122365,0.585096,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",47,"A100-D0-E20-F1-L100-cay-2"
"148",1303980000,98889900,0.121067,0.579005,1275250000,100533000,0.124104,0.589352,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",48,"A100-D0-E20-F1-L100-cay-2"
"149",1387200000,89141800,0.121067,0.579005,1335170000,71500400,0.126469,0.595038,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",49,"A100-D0-E20-F1-L100-cay-2"
"150",1424720000,62582600,0.121067,0.579005,1351900000,64778400,0.127848,0.598301,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",50,"A100-D0-E20-F1-L100-cay-2"
"151",1436030000,78968200,0.121067,0.579005,1344710000,93990800,0.13007,0.603477,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",51,"A100-D0-E20-F1-L100-cay-2"
"152",1414680000,228569000,0.121067,0.579005,1304070000,221593000,0.131771,0.607376,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",52,"A100-D0-E20-F1-L100-cay-2"
"153",1366760000,62561200,0.121067,0.579005,1249840000,72048900,0.13179,0.607419,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",53,"A100-D0-E20-F1-L100-cay-2"
"154",1356900000,175371000,0.121067,0.579005,1242410000,161544000,0.13074,0.60502,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",54,"A100-D0-E20-F1-L100-cay-2"
"155",1393360000,55546000,0.121067,0.579005,1286710000,51896700,0.130035,0.603396,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",55,"A100-D0-E20-F1-L100-cay-2"
"156",1422790000,52330000,0.121067,0.579005,1323310000,53019300,0.129227,0.601524,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",56,"A100-D0-E20-F1-L100-cay-2"
"157",1458260000,101285000,0.121067,0.579005,1359620000,113130000,0.129662,0.602534,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",57,"A100-D0-E20-F1-L100-cay-2"
"158",1438890000,139519000,0.121067,0.579005,1339500000,164493000,0.129898,0.603079,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",58,"A100-D0-E20-F1-L100-cay-2"
"159",1394370000,137847000,0.121067,0.579005,1298090000,144536000,0.129016,0.601033,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",59,"A100-D0-E20-F1-L100-cay-2"
"160",1367360000,168469000,0.121067,0.579005,1287870000,149480000,0.12629,0.594611,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",60,"A100-D0-E20-F1-L100-cay-2"
"161",1373470000,41949800,0.121067,0.579005,1323590000,45986600,0.123586,0.58809,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",61,"A100-D0-E20-F1-L100-cay-2"
"162",1413420000,263133000,0.121067,0.579005,1385160000,253139000,0.122487,0.585398,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",62,"A100-D0-E20-F1-L100-cay-2"
"163",1450660000,58254800,0.121067,0.579005,1432180000,48733600,0.122076,0.584383,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",63,"A100-D0-E20-F1-L100-cay-2"
"164",1491870000,119799000,0.121067,0.579005,1474380000,97829900,0.121706,0.583469,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",64,"A100-D0-E20-F1-L100-cay-2"
"165",1567630000,116399000,0.121067,0.579005,1545230000,107804000,0.123071,0.586831,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",65,"A100-D0-E20-F1-L100-cay-2"
"166",1590790000,70698000,0.121067,0.579005,1551160000,75635100,0.124831,0.591111,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",66,"A100-D0-E20-F1-L100-cay-2"
"167",1601510000,50879800,0.121067,0.579005,1535020000,56510400,0.126966,0.596217,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",67,"A100-D0-E20-F1-L100-cay-2"
"168",1585820000,99275300,0.121067,0.579005,1497340000,88251900,0.128611,0.600087,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",68,"A100-D0-E20-F1-L100-cay-2"
"169",1528240000,103296000,0.121067,0.579005,1429480000,96442700,0.129567,0.602314,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",69,"A100-D0-E20-F1-L100-cay-2"
"170",1451560000,68729400,0.121067,0.579005,1347400000,74261000,0.130591,0.604677,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",70,"A100-D0-E20-F1-L100-cay-2"
"171",1389950000,74053900,0.121067,0.579005,1278130000,72899900,0.131736,0.607296,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",71,"A100-D0-E20-F1-L100-cay-2"
"172",1336510000,116177000,0.121067,0.579005,1220720000,116403000,0.132322,0.608626,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",72,"A100-D0-E20-F1-L100-cay-2"
"173",1280040000,84983400,0.121067,0.579005,1166090000,98176900,0.132554,0.609152,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",73,"A100-D0-E20-F1-L100-cay-2"
"174",1239150000,113238000,0.121067,0.579005,1128120000,83194600,0.132077,0.608071,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",74,"A100-D0-E20-F1-L100-cay-2"
"175",1220150000,86532600,0.121067,0.579005,1118270000,91488400,0.130737,0.605011,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",75,"A100-D0-E20-F1-L100-cay-2"
"176",1212280000,66268300,0.121067,0.579005,1116770000,57440800,0.131437,0.606615,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",76,"A100-D0-E20-F1-L100-cay-2"
"177",1216560000,166874000,0.121067,0.579005,1113980000,142490000,0.131867,0.607593,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",77,"A100-D0-E20-F1-L100-cay-2"
"178",1.21e+09,107648000,0.121067,0.579005,1102930000,102299000,0.133088,0.610355,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",78,"A100-D0-E20-F1-L100-cay-2"
"179",1216260000,134088000,0.121067,0.579005,1093810000,84499500,0.134978,0.614574,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",79,"A100-D0-E20-F1-L100-cay-2"
"180",1257170000,49477300,0.121067,0.579005,1112360000,100027000,0.137304,0.619676,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",80,"A100-D0-E20-F1-L100-cay-2"
"181",1302320000,163551000,0,0,1125240000,97592800,0,1.11022e-16,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",81,"A100-D0-E20-F1-L100-cay-2"
"182",1502260000,44847000,0,0,1293930000,102876000,0,1.11022e-16,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",82,"A100-D0-E20-F1-L100-cay-2"
"183",1696360000,101765000,0,0,1473860000,107149000,0,1.11022e-16,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",83,"A100-D0-E20-F1-L100-cay-2"
"184",1896110000,62220700,0,0,1656270000,110862000,0,1.11022e-16,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",84,"A100-D0-E20-F1-L100-cay-2"
"185",2052820000,52282600,0,0,1838190000,114011000,0,1.11022e-16,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",85,"A100-D0-E20-F1-L100-cay-2"
"186",2183200000,265085000,0,0,2016930000,116688000,0,1.11022e-16,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",86,"A100-D0-E20-F1-L100-cay-2"
"187",2264990000,68522800,0,0,2190650000,118964000,0,1.11022e-16,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",87,"A100-D0-E20-F1-L100-cay-2"
"188",2364640000,112113000,0,0,2357820000,120907000,0,1.11022e-16,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",88,"A100-D0-E20-F1-L100-cay-2"
"189",2527220000,96819500,0,0,2517320000,122568000,0,1.11022e-16,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",89,"A100-D0-E20-F1-L100-cay-2"
"190",2663540000,137402000,0,0,2668230000,123993000,0,1.11022e-16,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",90,"A100-D0-E20-F1-L100-cay-2"
"191",2788740000,203715000,0,0,2809860000,125216000,0,1.11022e-16,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",91,"A100-D0-E20-F1-L100-cay-2"
"192",2899670000,192259000,0,0,2941810000,126269000,0,1.11022e-16,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",92,"A100-D0-E20-F1-L100-cay-2"
"193",3034900000,64950000,0,0,3063880000,127176000,0,1.11022e-16,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",93,"A100-D0-E20-F1-L100-cay-2"
"194",3219330000,80574400,0,0,3176100000,127959000,0,1.11022e-16,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",94,"A100-D0-E20-F1-L100-cay-2"
"195",3400570000,72739000,0,0,3278650000,128635000,0,1.11022e-16,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",95,"A100-D0-E20-F1-L100-cay-2"
"196",3514290000,83120900,0,0,3371900000,129221000,0,1.11022e-16,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",96,"A100-D0-E20-F1-L100-cay-2"
"197",3564870000,279940000,0,0,3456300000,129727000,0,1.11022e-16,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",97,"A100-D0-E20-F1-L100-cay-2"
"198",3556370000,97056400,0,0,3532340000,130166000,0,1.11022e-16,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",98,"A100-D0-E20-F1-L100-cay-2"
"199",3566720000,91027200,0,0,3600620000,130546000,0,1.11022e-16,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",99,"A100-D0-E20-F1-L100-cay-2"
"200",3643900000,101903000,0,1.11022e-16,3661740000,130877000,0,1.11022e-16,"A100-D0-E20-F1-L100-cay",2,"A100","D0","E20","F1","L100","cay",100,"A100-D0-E20-F1-L100-cay-2"
"201",4084180000,95002900,0,0,4264530000,137279000,0,0,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",1,"A100-D0-E20-F1-L100-cayt-1"
"202",4084160000,139527000,0,0,4264530000,136720000,0,0,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",2,"A100-D0-E20-F1-L100-cayt-1"
"203",4072890000,85373500,0,0,4264730000,133226000,0,0,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",3,"A100-D0-E20-F1-L100-cayt-1"
"204",4047010000,247243000,0,0,4265300000,148535000,0,0,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",4,"A100-D0-E20-F1-L100-cayt-1"
"205",4014440000,115931000,0,0,4264890000,135731000,0,0,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",5,"A100-D0-E20-F1-L100-cayt-1"
"206",4000250000,89675100,0,0,4266060000,131489000,0,0,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",6,"A100-D0-E20-F1-L100-cayt-1"
"207",4044320000,158906000,0,0,4273230000,152816000,0,0,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",7,"A100-D0-E20-F1-L100-cayt-1"
"208",4067870000,151960000,0,0,4277570000,118928000,0,0,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",8,"A100-D0-E20-F1-L100-cayt-1"
"209",4078270000,144370000,0,0,4282700000,178053000,0,0,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",9,"A100-D0-E20-F1-L100-cayt-1"
"210",4103020000,104044000,0,0,4289730000,119603000,0,0,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",10,"A100-D0-E20-F1-L100-cayt-1"
"211",4134080000,228537000,0,0,4297020000,145226000,0,0,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",11,"A100-D0-E20-F1-L100-cayt-1"
"212",4155770000,121681000,0,0,4319410000,123650000,0,0,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",12,"A100-D0-E20-F1-L100-cayt-1"
"213",4185830000,96400500,0,0,4330650000,146564000,0,0,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",13,"A100-D0-E20-F1-L100-cayt-1"
"214",4250530000,55248200,0,0,4338410000,115396000,0,0,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",14,"A100-D0-E20-F1-L100-cayt-1"
"215",4284790000,231824000,0,0,4336800000,136202000,0,0,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",15,"A100-D0-E20-F1-L100-cayt-1"
"216",4265290000,102928000,0,0,4330810000,159522000,0,0,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",16,"A100-D0-E20-F1-L100-cayt-1"
"217",4228540000,127342000,0,0,4311210000,124747000,0,0,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",17,"A100-D0-E20-F1-L100-cayt-1"
"218",4227180000,175065000,0,0,4298760000,143202000,0,0,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",18,"A100-D0-E20-F1-L100-cayt-1"
"219",4207600000,154081000,0,0,4296910000,180790000,0,0,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",19,"A100-D0-E20-F1-L100-cayt-1"
"220",4201740000,145623000,0,0,4292350000,115365000,0,0,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",20,"A100-D0-E20-F1-L100-cayt-1"
"221",4223160000,167613000,0,0,4305410000,194077000,0,0,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",21,"A100-D0-E20-F1-L100-cayt-1"
"222",4255450000,153647000,0,0,4334580000,134158000,0,0,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",22,"A100-D0-E20-F1-L100-cayt-1"
"223",4297890000,119570000,0,0,4364130000,122322000,0,0,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",23,"A100-D0-E20-F1-L100-cayt-1"
"224",4351980000,57349300,0,0,4416390000,88145600,0,0,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",24,"A100-D0-E20-F1-L100-cayt-1"
"225",4395870000,189625000,0,0,4450390000,157826000,0,0,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",25,"A100-D0-E20-F1-L100-cayt-1"
"226",4392580000,108257000,0.121067,0.579005,4449400000,113996000,0.119106,0.573327,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",26,"A100-D0-E20-F1-L100-cayt-1"
"227",3865500000,117794000,0.121067,0.579005,3925910000,142726000,0.119104,0.573321,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",27,"A100-D0-E20-F1-L100-cayt-1"
"228",3427410000,67788500,0.121067,0.579005,3477760000,72645700,0.119122,0.573367,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",28,"A100-D0-E20-F1-L100-cayt-1"
"229",3042810000,111600000,0.121067,0.579005,3094530000,115138000,0.118398,0.571529,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",29,"A100-D0-E20-F1-L100-cayt-1"
"230",2705120000,135791000,0.121067,0.579005,2772810000,122738000,0.117452,0.569106,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",30,"A100-D0-E20-F1-L100-cayt-1"
"231",2405950000,180857000,0.121067,0.579005,2487610000,156653000,0.116349,0.56626,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",31,"A100-D0-E20-F1-L100-cayt-1"
"232",2173440000,92952500,0.121067,0.579005,2262450000,103440000,0.115926,0.56516,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",32,"A100-D0-E20-F1-L100-cayt-1"
"233",2022060000,129817000,0.121067,0.579005,2101080000,88634400,0.116652,0.567045,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",33,"A100-D0-E20-F1-L100-cayt-1"
"234",1927810000,99069100,0.121067,0.579005,1990980000,98083300,0.117221,0.568512,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",34,"A100-D0-E20-F1-L100-cayt-1"
"235",1847670000,62633700,0.121067,0.579005,1890460000,82429500,0.119319,0.573866,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",35,"A100-D0-E20-F1-L100-cayt-1"
"236",1784020000,100764000,0.121067,0.579005,1790280000,101277000,0.121383,0.579038,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",36,"A100-D0-E20-F1-L100-cayt-1"
"237",1706720000,88928400,0.121067,0.579005,1691710000,69327800,0.122142,0.580917,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",37,"A100-D0-E20-F1-L100-cayt-1"
"238",1617750000,102621000,0.121067,0.579005,1598050000,102403000,0.12233,0.581382,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",38,"A100-D0-E20-F1-L100-cayt-1"
"239",1537930000,152325000,0.121067,0.579005,1513660000,148784000,0.123305,0.583773,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",39,"A100-D0-E20-F1-L100-cayt-1"
"240",1468590000,119041000,0.121067,0.579005,1433560000,115834000,0.124036,0.585555,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",40,"A100-D0-E20-F1-L100-cayt-1"
"241",1432400000,87425200,0.121067,0.579005,1389640000,78869400,0.124508,0.586699,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",41,"A100-D0-E20-F1-L100-cayt-1"
"242",1433630000,91095900,0.121067,0.579005,1386540000,84029000,0.12488,0.587596,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",42,"A100-D0-E20-F1-L100-cayt-1"
"243",1436470000,130368000,0.121067,0.579005,1385830000,137164000,0.125495,0.589075,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",43,"A100-D0-E20-F1-L100-cayt-1"
"244",1425560000,112643000,0.121067,0.579005,1367660000,104201000,0.126283,0.590958,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",44,"A100-D0-E20-F1-L100-cayt-1"
"245",1416330000,71938700,0.121067,0.579005,1352200000,62810600,0.126261,0.590905,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",45,"A100-D0-E20-F1-L100-cayt-1"
"246",1420010000,79914600,0.121067,0.579005,1355760000,89447400,0.126517,0.591516,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",46,"A100-D0-E20-F1-L100-cayt-1"
"247",1413320000,117757000,0.121067,0.579005,1345940000,120630000,0.127196,0.593124,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",47,"A100-D0-E20-F1-L100-cayt-1"
"248",1384390000,124130000,0.121067,0.579005,1314270000,138976000,0.127038,0.592751,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",48,"A100-D0-E20-F1-L100-cayt-1"
"249",1355560000,86376100,0.121067,0.579005,1290310000,84328500,0.126295,0.590987,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",49,"A100-D0-E20-F1-L100-cayt-1"
"250",1347290000,138449000,0.121067,0.579005,1294670000,117740000,0.124402,0.58644,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",50,"A100-D0-E20-F1-L100-cayt-1"
"251",1346880000,101993000,0.121067,0.579005,1315310000,104254000,0.12286,0.582685,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",51,"A100-D0-E20-F1-L100-cayt-1"
"252",1351430000,74525100,0.121067,0.579005,1329720000,81261900,0.122667,0.582211,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",52,"A100-D0-E20-F1-L100-cayt-1"
"253",1370330000,117146000,0.121067,0.579005,1347920000,97303600,0.122648,0.582164,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",53,"A100-D0-E20-F1-L100-cayt-1"
"254",1373160000,59299000,0.121067,0.579005,1353630000,82454700,0.12231,0.581332,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",54,"A100-D0-E20-F1-L100-cayt-1"
"255",1364600000,189310000,0.121067,0.579005,1344150000,190017000,0.122971,0.582956,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",55,"A100-D0-E20-F1-L100-cayt-1"
"256",1349250000,174353000,0.121067,0.579005,1326740000,172810000,0.1223,0.581307,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",56,"A100-D0-E20-F1-L100-cayt-1"
"257",1343780000,71537800,0.121067,0.579005,1330330000,87847700,0.121084,0.578295,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",57,"A100-D0-E20-F1-L100-cayt-1"
"258",1399470000,69637500,0.121067,0.579005,1397360000,60126500,0.120111,0.575861,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",58,"A100-D0-E20-F1-L100-cayt-1"
"259",1458560000,133089000,0.121067,0.579005,1474830000,135445000,0.118503,0.571795,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",59,"A100-D0-E20-F1-L100-cayt-1"
"260",1470450000,86641000,0.121067,0.579005,1506530000,73216500,0.117564,0.569394,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",60,"A100-D0-E20-F1-L100-cayt-1"
"261",1463040000,257397000,0.121067,0.579005,1507020000,248561000,0.116862,0.567587,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",61,"A100-D0-E20-F1-L100-cayt-1"
"262",1455140000,76023600,0.121067,0.579005,1502460000,84483300,0.117247,0.56858,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",62,"A100-D0-E20-F1-L100-cayt-1"
"263",1479970000,137410000,0.121067,0.579005,1515910000,114447000,0.117957,0.5704,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",63,"A100-D0-E20-F1-L100-cayt-1"
"264",1549910000,93095400,0.121067,0.579005,1581440000,98799900,0.118422,0.571589,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",64,"A100-D0-E20-F1-L100-cayt-1"
"265",1586510000,76891000,0.121067,0.579005,1611850000,74040300,0.119448,0.574191,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",65,"A100-D0-E20-F1-L100-cayt-1"
"266",1609690000,116396000,0.121067,0.579005,1621870000,113456000,0.120154,0.57597,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",66,"A100-D0-E20-F1-L100-cayt-1"
"267",1594570000,48400900,0.121067,0.579005,1599360000,45572600,0.120766,0.577502,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",67,"A100-D0-E20-F1-L100-cayt-1"
"268",1558500000,212366000,0.121067,0.579005,1554970000,233024000,0.121267,0.578751,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",68,"A100-D0-E20-F1-L100-cayt-1"
"269",1508170000,87278100,0.121067,0.579005,1499080000,79039700,0.121843,0.580179,"A100-D0-E20-F1-L100-cayt",1,"A100","D0","E20","F1","L100","cayt",69,"A100-D0-E20-F1-L100-cayt-1"
