"","SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","B","D","E","F","species","year","ID"
"166",1150090000,86585900,0.121067,1170490000,89526900,0.118909,"B0-D100-E1-F0-cod",2,"B0","D100","E1","F0","cod",66,"B0-D100-E1-F0-cod-2"
"167",1145120000,91245300,0.121067,1165140000,94203800,0.118671,"B0-D100-E1-F0-cod",2,"B0","D100","E1","F0","cod",67,"B0-D100-E1-F0-cod-2"
"168",1175440000,27386200,0.121067,1197330000,30383700,0.118599,"B0-D100-E1-F0-cod",2,"B0","D100","E1","F0","cod",68,"B0-D100-E1-F0-cod-2"
"169",1197150000,124297000,0.121067,1221960000,109413000,0.118311,"B0-D100-E1-F0-cod",2,"B0","D100","E1","F0","cod",69,"B0-D100-E1-F0-cod-2"
"170",1193500000,123315000,0.121067,1222150000,124298000,0.11794,"B0-D100-E1-F0-cod",2,"B0","D100","E1","F0","cod",70,"B0-D100-E1-F0-cod-2"
"171",1170690000,58471500,0.121067,1198880000,62459100,0.118496,"B0-D100-E1-F0-cod",2,"B0","D100","E1","F0","cod",71,"B0-D100-E1-F0-cod-2"
"172",1177860000,105855000,0.121067,1197350000,107484000,0.119319,"B0-D100-E1-F0-cod",2,"B0","D100","E1","F0","cod",72,"B0-D100-E1-F0-cod-2"
"173",1187460000,144115000,0.121067,1200150000,149314000,0.11988,"B0-D100-E1-F0-cod",2,"B0","D100","E1","F0","cod",73,"B0-D100-E1-F0-cod-2"
"174",1185380000,116043000,0.121067,1194600000,109506000,0.120049,"B0-D100-E1-F0-cod",2,"B0","D100","E1","F0","cod",74,"B0-D100-E1-F0-cod-2"
"175",1206430000,114524000,0.121067,1215060000,113681000,0.11992,"B0-D100-E1-F0-cod",2,"B0","D100","E1","F0","cod",75,"B0-D100-E1-F0-cod-2"
"176",1250420000,109952000,0.121067,1258480000,108702000,0.120336,"B0-D100-E1-F0-cod",2,"B0","D100","E1","F0","cod",76,"B0-D100-E1-F0-cod-2"
"177",1295740000,72601400,0.121067,1299430000,72578300,0.120773,"B0-D100-E1-F0-cod",2,"B0","D100","E1","F0","cod",77,"B0-D100-E1-F0-cod-2"
"178",1336500000,55271100,0.121067,1335330000,58023500,0.121253,"B0-D100-E1-F0-cod",2,"B0","D100","E1","F0","cod",78,"B0-D100-E1-F0-cod-2"
"179",1356950000,87213500,0.121067,1350800000,89378300,0.121693,"B0-D100-E1-F0-cod",2,"B0","D100","E1","F0","cod",79,"B0-D100-E1-F0-cod-2"
"180",1339610000,72921300,0.121067,1330510000,73921100,0.121836,"B0-D100-E1-F0-cod",2,"B0","D100","E1","F0","cod",80,"B0-D100-E1-F0-cod-2"
"181",1298560000,44328200,0.121067,1289630000,46957300,0.121705,"B0-D100-E1-F0-cod",2,"B0","D100","E1","F0","cod",81,"B0-D100-E1-F0-cod-2"
"182",1254010000,86229300,0.121067,1246720000,87821600,0.121564,"B0-D100-E1-F0-cod",2,"B0","D100","E1","F0","cod",82,"B0-D100-E1-F0-cod-2"
"183",1196990000,94006200,0.121067,1192280000,101062000,0.121272,"B0-D100-E1-F0-cod",2,"B0","D100","E1","F0","cod",83,"B0-D100-E1-F0-cod-2"
"184",1136230000,163215000,0.121067,1135300000,164807000,0.120788,"B0-D100-E1-F0-cod",2,"B0","D100","E1","F0","cod",84,"B0-D100-E1-F0-cod-2"
"185",1097800000,114936000,0.121067,1102130000,122230000,0.119976,"B0-D100-E1-F0-cod",2,"B0","D100","E1","F0","cod",85,"B0-D100-E1-F0-cod-2"
"186",1102100000,69749600,0.121067,1113400000,77153500,0.119283,"B0-D100-E1-F0-cod",2,"B0","D100","E1","F0","cod",86,"B0-D100-E1-F0-cod-2"
"187",1152920000,135306000,0.121067,1170820000,139009000,0.118638,"B0-D100-E1-F0-cod",2,"B0","D100","E1","F0","cod",87,"B0-D100-E1-F0-cod-2"
"188",1197970000,83271700,0.121067,1225250000,85383500,0.117738,"B0-D100-E1-F0-cod",2,"B0","D100","E1","F0","cod",88,"B0-D100-E1-F0-cod-2"
"189",1233420000,128703000,0.121067,1271570000,129803000,0.116855,"B0-D100-E1-F0-cod",2,"B0","D100","E1","F0","cod",89,"B0-D100-E1-F0-cod-2"
"190",1270240000,114957000,0.121067,1317450000,120426000,0.116305,"B0-D100-E1-F0-cod",2,"B0","D100","E1","F0","cod",90,"B0-D100-E1-F0-cod-2"
"191",1295860000,69789600,0.121067,1349640000,74632700,0.115932,"B0-D100-E1-F0-cod",2,"B0","D100","E1","F0","cod",91,"B0-D100-E1-F0-cod-2"
"192",1328690000,190959000,0.121067,1387280000,202285000,0.115634,"B0-D100-E1-F0-cod",2,"B0","D100","E1","F0","cod",92,"B0-D100-E1-F0-cod-2"
"193",1345470000,115692000,0.121067,1409480000,127018000,0.115194,"B0-D100-E1-F0-cod",2,"B0","D100","E1","F0","cod",93,"B0-D100-E1-F0-cod-2"
"194",1366770000,110498000,0.121067,1438860000,113452000,0.114444,"B0-D100-E1-F0-cod",2,"B0","D100","E1","F0","cod",94,"B0-D100-E1-F0-cod-2"
"195",1420920000,65510100,0.121067,1505210000,70363800,0.113691,"B0-D100-E1-F0-cod",2,"B0","D100","E1","F0","cod",95,"B0-D100-E1-F0-cod-2"
"196",1461040000,54696600,0.121067,1558800000,60575400,0.11301,"B0-D100-E1-F0-cod",2,"B0","D100","E1","F0","cod",96,"B0-D100-E1-F0-cod-2"
"197",1473340000,92203400,0.121067,1581930000,96429600,0.112273,"B0-D100-E1-F0-cod",2,"B0","D100","E1","F0","cod",97,"B0-D100-E1-F0-cod-2"
"198",1440380000,84329600,0.121067,1558680000,93706500,0.111308,"B0-D100-E1-F0-cod",2,"B0","D100","E1","F0","cod",98,"B0-D100-E1-F0-cod-2"
"199",1383660000,133399000,0.121067,1510210000,148614000,0.110379,"B0-D100-E1-F0-cod",2,"B0","D100","E1","F0","cod",99,"B0-D100-E1-F0-cod-2"
"200",1329170000,82834000,0.121067,1462930000,104647000,0.10936,"B0-D100-E1-F0-cod",2,"B0","D100","E1","F0","cod",100,"B0-D100-E1-F0-cod-2"
"201",4084180000,155667000,0,3984010000,119551000,0,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",1,"B0-D100-E1-F0-cod-3"
"202",4084200000,124314000,0,3.984e+09,126910000,0,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",2,"B0-D100-E1-F0-cod-3"
"203",4091300000,72250700,0,3981720000,123649000,0,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",3,"B0-D100-E1-F0-cod-3"
"204",4106550000,75302300,0,3976050000,107355000,0,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",4,"B0-D100-E1-F0-cod-3"
"205",4097450000,64841400,0,3970090000,119342000,0,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",5,"B0-D100-E1-F0-cod-3"
"206",4041440000,182318000,0,3957720000,114138000,0,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",6,"B0-D100-E1-F0-cod-3"
"207",3942690000,152561000,0,3936010000,142593000,0,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",7,"B0-D100-E1-F0-cod-3"
"208",3841120000,185966000,0,3910980000,136618000,0,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",8,"B0-D100-E1-F0-cod-3"
"209",3793890000,122753000,0,3890400000,137192000,0,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",9,"B0-D100-E1-F0-cod-3"
"210",3797420000,167321000,0,3887450000,98368900,0,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",10,"B0-D100-E1-F0-cod-3"
"211",3844500000,88178800,0,3898160000,132274000,0,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",11,"B0-D100-E1-F0-cod-3"
"212",3906160000,87928600,0,3908830000,119510000,0,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",12,"B0-D100-E1-F0-cod-3"
"213",3969920000,197957000,0,3908710000,134364000,0,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",13,"B0-D100-E1-F0-cod-3"
"214",3989110000,133306000,0,3909680000,123820000,0,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",14,"B0-D100-E1-F0-cod-3"
"215",3998420000,137418000,0,3909510000,144452000,0,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",15,"B0-D100-E1-F0-cod-3"
"216",4033420000,113331000,0,3913360000,107790000,0,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",16,"B0-D100-E1-F0-cod-3"
"217",4064280000,206372000,0,3922280000,208043000,0,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",17,"B0-D100-E1-F0-cod-3"
"218",4087680000,175130000,0,3934530000,185329000,0,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",18,"B0-D100-E1-F0-cod-3"
"219",4118380000,178524000,0,3961740000,154839000,0,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",19,"B0-D100-E1-F0-cod-3"
"220",4190400000,157263000,0,4042910000,147685000,0,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",20,"B0-D100-E1-F0-cod-3"
"221",4283690000,88760500,0,4149290000,91037200,0,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",21,"B0-D100-E1-F0-cod-3"
"222",4387930000,264717000,0,4256540000,266263000,0,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",22,"B0-D100-E1-F0-cod-3"
"223",4464130000,104823000,0,4335680000,105073000,0,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",23,"B0-D100-E1-F0-cod-3"
"224",4529330000,46280200,0,4409270000,41466600,0,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",24,"B0-D100-E1-F0-cod-3"
"225",4619650000,259867000,0,4511470000,264755000,0,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",25,"B0-D100-E1-F0-cod-3"
"226",4636440000,216873000,0.121067,4541600000,178147000,0.123597,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",26,"B0-D100-E1-F0-cod-3"
"227",4105880000,159943000,0.121067,4025690000,110336000,0.123432,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",27,"B0-D100-E1-F0-cod-3"
"228",3714390000,93133100,0.121067,3638720000,112309000,0.124066,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",28,"B0-D100-E1-F0-cod-3"
"229",3407050000,273291000,0.121067,3.303e+09,225582000,0.126024,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",29,"B0-D100-E1-F0-cod-3"
"230",3130100000,77277100,0.121067,2988290000,63315400,0.127612,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",30,"B0-D100-E1-F0-cod-3"
"231",2907120000,111144000,0.121067,2735260000,97432800,0.130081,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",31,"B0-D100-E1-F0-cod-3"
"232",2749130000,84800700,0.121067,2533020000,81706100,0.132867,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",32,"B0-D100-E1-F0-cod-3"
"233",2566450000,79399600,0.121067,2313760000,65472600,0.135811,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",33,"B0-D100-E1-F0-cod-3"
"234",2380790000,189368000,0.121067,2101740000,169806000,0.138507,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",34,"B0-D100-E1-F0-cod-3"
"235",2186310000,85711600,0.121067,1891850000,93350000,0.141437,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",35,"B0-D100-E1-F0-cod-3"
"236",2027130000,107457000,0.121067,1719410000,113024000,0.144068,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",36,"B0-D100-E1-F0-cod-3"
"237",1920370000,92476200,0.121067,1604870000,77138400,0.145539,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",37,"B0-D100-E1-F0-cod-3"
"238",1818260000,107511000,0.121067,1510480000,105481000,0.145809,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",38,"B0-D100-E1-F0-cod-3"
"239",1728880000,225777000,0.121067,1432950000,218901000,0.146481,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",39,"B0-D100-E1-F0-cod-3"
"240",1648200000,178839000,0.121067,1360730000,172785000,0.146749,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",40,"B0-D100-E1-F0-cod-3"
"241",1618930000,117593000,0.121067,1341280000,113891000,0.145539,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",41,"B0-D100-E1-F0-cod-3"
"242",1665230000,90845500,0.121067,1394250000,99341500,0.14392,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",42,"B0-D100-E1-F0-cod-3"
"243",1722840000,138151000,0.121067,1456080000,135057000,0.142784,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",43,"B0-D100-E1-F0-cod-3"
"244",1747540000,70833400,0.121067,1488420000,63392400,0.14154,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",44,"B0-D100-E1-F0-cod-3"
"245",1745020000,82855100,0.121067,1499770000,78199900,0.140338,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",45,"B0-D100-E1-F0-cod-3"
"246",1722020000,157833000,0.121067,1488660000,217047000,0.139963,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",46,"B0-D100-E1-F0-cod-3"
"247",1661140000,137143000,0.121067,1436900000,114538000,0.139891,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",47,"B0-D100-E1-F0-cod-3"
"248",1606780000,54555700,0.121067,1410170000,61391900,0.135494,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",48,"B0-D100-E1-F0-cod-3"
"249",1588700000,192171000,0.121067,1438860000,183250000,0.132374,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",49,"B0-D100-E1-F0-cod-3"
"250",1565920000,86432000,0.121067,1446080000,88260700,0.129942,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",50,"B0-D100-E1-F0-cod-3"
"251",1546070000,68184900,0.121067,1451770000,75214600,0.12826,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",51,"B0-D100-E1-F0-cod-3"
"252",1556650000,75199900,0.121067,1477650000,69359000,0.127023,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",52,"B0-D100-E1-F0-cod-3"
"253",1535400000,70553500,0.121067,1470810000,72301300,0.125832,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",53,"B0-D100-E1-F0-cod-3"
"254",1486790000,76077700,0.121067,1435240000,69514000,0.125175,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",54,"B0-D100-E1-F0-cod-3"
"255",1421710000,115995000,0.121067,1378710000,117054000,0.124609,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",55,"B0-D100-E1-F0-cod-3"
"256",1349300000,65647300,0.121067,1312490000,65684100,0.124507,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",56,"B0-D100-E1-F0-cod-3"
"257",1292130000,32608800,0.121067,1257930000,31680400,0.12433,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",57,"B0-D100-E1-F0-cod-3"
"258",1253050000,78286600,0.121067,1221920000,79040500,0.124096,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",58,"B0-D100-E1-F0-cod-3"
"259",1197610000,103715000,0.121067,1169350000,112918000,0.123963,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",59,"B0-D100-E1-F0-cod-3"
"260",1132160000,218709000,0.121067,1107150000,205306000,0.123692,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",60,"B0-D100-E1-F0-cod-3"
"261",1089910000,74211800,0.121067,1071680000,71859400,0.12266,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",61,"B0-D100-E1-F0-cod-3"
"262",1112420000,150021000,0.121067,1100910000,143475000,0.122496,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",62,"B0-D100-E1-F0-cod-3"
"263",1188060000,76114800,0.121067,1174900000,79226200,0.122595,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",63,"B0-D100-E1-F0-cod-3"
"264",1254950000,103897000,0.121067,1238190000,90749200,0.123038,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",64,"B0-D100-E1-F0-cod-3"
"265",1319620000,107351000,0.121067,1298470000,110157000,0.123162,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",65,"B0-D100-E1-F0-cod-3"
"266",1350630000,39376100,0.121067,1324960000,45817700,0.123897,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",66,"B0-D100-E1-F0-cod-3"
"267",1368660000,129909000,0.121067,1335730000,134206000,0.124251,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",67,"B0-D100-E1-F0-cod-3"
"268",1358060000,75008800,0.121067,1324460000,71317300,0.12402,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",68,"B0-D100-E1-F0-cod-3"
"269",1326670000,79434200,0.121067,1299150000,77074800,0.123316,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",69,"B0-D100-E1-F0-cod-3"
"270",1307280000,138955000,0.121067,1287290000,133970000,0.122761,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",70,"B0-D100-E1-F0-cod-3"
"271",1276290000,98921700,0.121067,1261080000,100443000,0.122458,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",71,"B0-D100-E1-F0-cod-3"
"272",1260150000,38489300,0.121067,1246950000,38483700,0.122472,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",72,"B0-D100-E1-F0-cod-3"
"273",1269500000,134504000,0.121067,1256280000,129283000,0.122352,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",73,"B0-D100-E1-F0-cod-3"
"274",1.261e+09,51194300,0.121067,1248950000,52586800,0.122228,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",74,"B0-D100-E1-F0-cod-3"
"275",1241710000,105238000,0.121067,1230170000,104159000,0.122366,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",75,"B0-D100-E1-F0-cod-3"
"276",1231870000,96343100,0.121067,1219460000,90589400,0.122334,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",76,"B0-D100-E1-F0-cod-3"
"277",1208940000,58154200,0.121067,1197290000,61691300,0.122309,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",77,"B0-D100-E1-F0-cod-3"
"278",1200170000,63717400,0.121067,1187830000,64026100,0.122537,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",78,"B0-D100-E1-F0-cod-3"
"279",1186390000,119036000,0.121067,1172740000,115011000,0.122464,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",79,"B0-D100-E1-F0-cod-3"
"280",1155150000,112182000,0.121067,1143340000,107309000,0.122278,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",80,"B0-D100-E1-F0-cod-3"
"281",1131820000,75373600,0.121067,1121550000,75465700,0.122292,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",81,"B0-D100-E1-F0-cod-3"
"282",1137750000,75677200,0.121067,1126260000,72426600,0.122544,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",82,"B0-D100-E1-F0-cod-3"
"283",1151010000,83483300,0.121067,1136970000,81669100,0.122712,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",83,"B0-D100-E1-F0-cod-3"
"284",1152530000,78782500,0.121067,1136500000,79441400,0.122987,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",84,"B0-D100-E1-F0-cod-3"
"285",1146520000,98167300,0.121067,1128010000,96331400,0.123244,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",85,"B0-D100-E1-F0-cod-3"
"286",1136560000,75899200,0.121067,1116730000,76700700,0.123296,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",86,"B0-D100-E1-F0-cod-3"
"287",1128480000,79543900,0.121067,1108730000,78684500,0.123299,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",87,"B0-D100-E1-F0-cod-3"
"288",1124760000,45409500,0.121067,1105680000,44463500,0.123127,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",88,"B0-D100-E1-F0-cod-3"
"289",1115980000,119407000,0.121067,1098790000,120842000,0.122926,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",89,"B0-D100-E1-F0-cod-3"
"290",1095560000,44249900,0.121067,1080170000,46335500,0.122765,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",90,"B0-D100-E1-F0-cod-3"
"291",1074750000,111903000,0.121067,1061940000,109355000,0.122414,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",91,"B0-D100-E1-F0-cod-3"
"292",1065290000,97826800,0.121067,1056430000,96220700,0.121866,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",92,"B0-D100-E1-F0-cod-3"
"293",1052040000,118496000,0.121067,1047400000,115817000,0.121549,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",93,"B0-D100-E1-F0-cod-3"
"294",1062880000,76030600,0.121067,1060430000,76702700,0.121371,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",94,"B0-D100-E1-F0-cod-3"
"295",1089520000,44958500,0.121067,1087720000,44286200,0.121389,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",95,"B0-D100-E1-F0-cod-3"
"296",1122240000,112819000,0.121067,1120270000,108270000,0.121306,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",96,"B0-D100-E1-F0-cod-3"
"297",1128230000,69742300,0.121067,1126860000,66195100,0.121237,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",97,"B0-D100-E1-F0-cod-3"
"298",1120240000,79922600,0.121067,1118650000,78931400,0.121446,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",98,"B0-D100-E1-F0-cod-3"
"299",1119250000,145410000,0.121067,1114890000,136046000,0.12181,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",99,"B0-D100-E1-F0-cod-3"
"300",1108540000,91518200,0.121067,1100790000,88009000,0.122187,"B0-D100-E1-F0-cod",3,"B0","D100","E1","F0","cod",100,"B0-D100-E1-F0-cod-3"
"301",4084180000,80449500,0,4150220000,136678000,0,"B0-D100-E1-F0-cod",4,"B0","D100","E1","F0","cod",1,"B0-D100-E1-F0-cod-4"
"302",4084160000,183204000,0,4150230000,148897000,0,"B0-D100-E1-F0-cod",4,"B0","D100","E1","F0","cod",2,"B0-D100-E1-F0-cod-4"
"303",4068490000,105311000,0,4150940000,130809000,0,"B0-D100-E1-F0-cod",4,"B0","D100","E1","F0","cod",3,"B0-D100-E1-F0-cod-4"
"304",4044880000,110382000,0,4157120000,143842000,0,"B0-D100-E1-F0-cod",4,"B0","D100","E1","F0","cod",4,"B0-D100-E1-F0-cod-4"
"305",4041870000,95797300,0,4168580000,111091000,0,"B0-D100-E1-F0-cod",4,"B0","D100","E1","F0","cod",5,"B0-D100-E1-F0-cod-4"
"306",4022110000,121177000,0,4179320000,118631000,0,"B0-D100-E1-F0-cod",4,"B0","D100","E1","F0","cod",6,"B0-D100-E1-F0-cod-4"
"307",3986930000,62567500,0,4185110000,101394000,0,"B0-D100-E1-F0-cod",4,"B0","D100","E1","F0","cod",7,"B0-D100-E1-F0-cod-4"
"308",3938080000,155559000,0,4171780000,112252000,0,"B0-D100-E1-F0-cod",4,"B0","D100","E1","F0","cod",8,"B0-D100-E1-F0-cod-4"
"309",3873930000,100350000,0,4140150000,106741000,0,"B0-D100-E1-F0-cod",4,"B0","D100","E1","F0","cod",9,"B0-D100-E1-F0-cod-4"
"310",3799080000,154376000,0,4088510000,277249000,0,"B0-D100-E1-F0-cod",4,"B0","D100","E1","F0","cod",10,"B0-D100-E1-F0-cod-4"
"311",3747600000,76394500,0,4026230000,101691000,0,"B0-D100-E1-F0-cod",4,"B0","D100","E1","F0","cod",11,"B0-D100-E1-F0-cod-4"
"312",3709500000,107116000,0,4007330000,117546000,0,"B0-D100-E1-F0-cod",4,"B0","D100","E1","F0","cod",12,"B0-D100-E1-F0-cod-4"
"313",3688330000,111433000,0,4061330000,127209000,0,"B0-D100-E1-F0-cod",4,"B0","D100","E1","F0","cod",13,"B0-D100-E1-F0-cod-4"
"314",3651940000,101668000,0,4098240000,109555000,0,"B0-D100-E1-F0-cod",4,"B0","D100","E1","F0","cod",14,"B0-D100-E1-F0-cod-4"
"315",3616900000,43279600,0,4125010000,71213200,0,"B0-D100-E1-F0-cod",4,"B0","D100","E1","F0","cod",15,"B0-D100-E1-F0-cod-4"
"316",3581280000,123224000,0,4133690000,135541000,0,"B0-D100-E1-F0-cod",4,"B0","D100","E1","F0","cod",16,"B0-D100-E1-F0-cod-4"
"317",3524410000,258774000,0,4104660000,215194000,0,"B0-D100-E1-F0-cod",4,"B0","D100","E1","F0","cod",17,"B0-D100-E1-F0-cod-4"
"318",3446130000,152927000,0,4045050000,119484000,0,"B0-D100-E1-F0-cod",4,"B0","D100","E1","F0","cod",18,"B0-D100-E1-F0-cod-4"
"319",3431370000,134510000,0,4018390000,99292000,0,"B0-D100-E1-F0-cod",4,"B0","D100","E1","F0","cod",19,"B0-D100-E1-F0-cod-4"
"320",3510440000,80121200,0,4036730000,87644500,0,"B0-D100-E1-F0-cod",4,"B0","D100","E1","F0","cod",20,"B0-D100-E1-F0-cod-4"
"321",3615540000,224740000,0,4044980000,217122000,0,"B0-D100-E1-F0-cod",4,"B0","D100","E1","F0","cod",21,"B0-D100-E1-F0-cod-4"
"322",3709710000,380587000,0,4027970000,383642000,0,"B0-D100-E1-F0-cod",4,"B0","D100","E1","F0","cod",22,"B0-D100-E1-F0-cod-4"
"323",3.798e+09,160054000,0,4017160000,129706000,0,"B0-D100-E1-F0-cod",4,"B0","D100","E1","F0","cod",23,"B0-D100-E1-F0-cod-4"
"324",3991170000,183484000,0,4125660000,171102000,0,"B0-D100-E1-F0-cod",4,"B0","D100","E1","F0","cod",24,"B0-D100-E1-F0-cod-4"
"325",4283250000,241012000,0,4346040000,202042000,0,"B0-D100-E1-F0-cod",4,"B0","D100","E1","F0","cod",25,"B0-D100-E1-F0-cod-4"
"326",4555110000,56097500,0.121067,4546960000,73252200,0.122196,"B0-D100-E1-F0-cod",4,"B0","D100","E1","F0","cod",26,"B0-D100-E1-F0-cod-4"
"327",4280810000,187735000,0.121067,4205600000,162496000,0.124363,"B0-D100-E1-F0-cod",4,"B0","D100","E1","F0","cod",27,"B0-D100-E1-F0-cod-4"
"328",3984290000,124498000,0.121067,3852100000,155267000,0.126,"B0-D100-E1-F0-cod",4,"B0","D100","E1","F0","cod",28,"B0-D100-E1-F0-cod-4"
"329",3645430000,186503000,0.121067,3478430000,167249000,0.127796,"B0-D100-E1-F0-cod",4,"B0","D100","E1","F0","cod",29,"B0-D100-E1-F0-cod-4"
"330",3335800000,106483000,0.121067,3148360000,100707000,0.128518,"B0-D100-E1-F0-cod",4,"B0","D100","E1","F0","cod",30,"B0-D100-E1-F0-cod-4"
